SMAD3	CTCF
SMAD3	MECOM
SMAD3	ZEB1
SMAD3	IRF7
SMAD3	MYD88
SMAD3	PIAS4
SMAD3	CITED2
SMAD3	HEY1
SMAD3	ZEB2
SMAD3	MAX
SMAD3	MEN1
SMAD3	NUP153
SMAD3	HMGA2
SMAD3	PARD3
SMAD3	JUND
SMAD3	ACVR1B
SMAD3	SKI
SMAD3	E2F5
SMAD3	PIAS3
SMAD3	NUP214
SMAD3	TRIM33
SMAD3	FOXH1
SMAD3	EID2
SMAD3	TFE3
SMAD3	PRKAR1B
SMAD3	YBX1
SMAD3	MTMR4
SMAD3	ATF3
SMAD3	STRAP
SMAD3	ZFYVE9
SMAD3	DEDD
SMAD3	RNF111
SMAD3	FOXA1
SMAD3	MYOCD
SMAD3	CTDSP1
SMAD3	NFYC
SMAD3	RANBP3
SMAD3	CTDSP2
SMAD3	CTDSPL
SMAD3	GSC
SMAD3	TRIM62
RBX1	UBE2M
RBX1	SKP2
RBX1	NFKBIA
RBX1	BTRC
RBX1	CCND1
RBX1	SKP1
RBX1	CDC34
RBX1	COPS7A
RBX1	GPS1
RBX1	NFE2L2
RBX1	UBE2D3
RBX1	UBE2G2
RBX1	RPS6KB1
RBX1	HSPB1
RBX1	CASP3
RBX1	VHL
RBX1	CUL2
RBX1	UBE2L3
RBX1	CSNK1E
RBX1	NFKB1
RBX1	DDB1
RBX1	CUL5
RBX1	UBE2D2
RBX1	KEAP1
RBX1	CUL4A
RBX1	NFKB2
RBX1	DDB2
RBX1	ELOB
RBX1	CUL4B
RBX1	CUL3
RBX1	ERCC8
RBX1	UBE2D1
NFKBIB	NFKBIA
NFKBIB	BTRC
NFKBIB	SKP1
NFKBIB	IKBKB
NFKBIB	CHUK
NFKBIB	CSNK2A1
NFKBIB	RELA
NFKBIB	IKBKG
NFKBIB	APP
NFKBIB	MAP3K7
NFKBIB	REL
NFKBIB	DNAJA3
NFKBIB	KPNA2
NFKBIB	NFKB1
NFKBIB	RXRA
NFKBIB	RPS6KA1
NFKBIB	IQGAP2
NFKBIB	NFKB2
NFKBIB	HIF1AN
NFKBIB	NKIRAS2
NFKBIB	POLR2L
NFKBIB	POLR2H
